10000 10000
9452 2432 1
4704 2595 0
5561 2611 1
852 611 0
2407 1145 1
3628 8042 0
4812 8154 1
7558 4853 0
8348 7444 1
8939 3413 0
1576 5397 1
6647 7434 0
2321 7439 1
4477 8229 0
5489 8576 1
1045 597 0
5196 8961 1
8168 4329 0
5026 7835 1
1558 274 0
300 1474 1
2202 5726 0
4686 6702 1
4571 9779 0
4700 1792 1
9555 6402 0
2997 9683 1
6025 9814 0
8528 1052 1
6761 3651 0
8847 6384 1
6554 7821 0
6827 7813 1
6694 7690 0
9253 4345 1
2458 4897 0
9646 4084 1
4385 2915 0
3779 5624 1
4396 2193 0
1844 2889 1
9642 3968 0
3011 5308 1
9834 6516 0
7382 5943 1
7743 7564 0
4924 2908 1
1561 9260 0
4130 7606 1
8543 3148 0
6620 5360 1
6210 5187 0
9460 8579 1
9235 2766 0
2556 7973 1
8847 6934 0
7016 5212 1
3017 5886 0
5133 40 1
3332 6605 0
7144 5271 1
1334 5392 0
4243 4432 1
166 1214 0
5465 5809 1
3697 3307 0
3367 6187 1
1569 4973 0
8461 5905 1
7307 5283 0
405 1043 1
8232 239 0
1466 9043 1
4695 7013 0
7135 6088 1
5522 2076 0
3931 8356 1
2378 4099 0
100 7826 1
1433 618 0
49 3923 1
3673 7475 0
9987 5606 1
14 5471 0
9882 1399 1
3207 8081 0
9675 1167 1
1935 6326 0
657 5170 1
1991 3895 0
1425 2110 1
659 2179 0
6099 6151 1
826 4787 0
4498 5916 1
4117 7137 0
3654 5693 1
2618 5044 0
4340 6359 1
3457 1902 0
477 2656 1
4595 5205 0
6500 3341 1
145 8945 0
9698 8110 1
5512 8819 0
2438 9086 1
8640 1357 0
449 577 1
4777 3538 0
3040 8862 1
907 5533 0
5280 7414 1
613 1927 0
4696 713 1
8346 3639 0
8802 7205 1
5135 1945 0
379 1131 1
177 3396 0
1614 1184 1
6030 7591 0
9211 5373 1
2315 7557 0
6149 2022 1
6689 9537 0
1270 9141 1
792 8538 0
9752 7298 1
9431 4722 0
3672 3522 1
6745 7631 0
9581 3524 1
6317 4631 0
1494 7035 1
8701 4379 0
9669 4405 1
4293 7777 0
5266 6086 1
4544 3991 0
3034 8553 1
7362 3710 0
7352 1495 1
9477 7979 0
155 5694 1
8382 6562 0
3636 5498 1
9244 5945 0
745 5565 1
8350 2968 0
6161 7018 1
1250 4333 0
211 2673 1
2568 9837 0
6837 7136 1
5540 6940 0
9251 989 1
2597 9062 0
7283 7494 1
1915 7917 0
736 4570 1
3473 8742 0
9450 7438 1
9485 7325 0
2837 1698 1
899 3268 0
2616 7947 1
7035 2096 0
6982 6962 1
3920 7921 0
1792 3928 1
8931 3414 0
1032 5827 1
6449 8067 0
769 5097 1
3395 9355 0
107 1472 1
3145 2948 0
321 9845 1
8668 186 0
1561 8767 1
8330 9737 0
6089 5805 1
7893 3464 0
5529 193 1
7127 7730 0
6077 8633 1
7490 1665 0
718 5980 1
1429 7199 0
1650 6358 1
7661 4019 0
4930 6062 1
3784 3044 0
7795 5648 1
3614 2508 0
6918 4841 1
3110 873 0
3201 2130 1
1591 7605 0
7422 4454 1
7488 8302 0
2569 3597 1
5852 6733 0
6579 4550 1
8214 7898 0
1116 300 1
188 5160 0
392 2945 1
4859 1411 0
2266 2958 1
5103 2264 0
4231 5444 1
5338 1564 0
3659 9681 1
1371 4087 0
1378 2415 1
7140 140 0
8613 6355 1
1967 2870 0
5753 3982 1
4441 2327 0
9687 5193 1
48 6878 0
6997 7749 1
2582 153 0
7324 6124 1
4013 1522 0
4699 1862 1
4893 874 0
1385 5745 1
1443 1945 0
2473 6095 1
633 2765 0
3889 9080 1
347 159 0
6720 8334 1
5575 5726 0
2840 1597 1
5749 5310 0
4256 2485 1
7740 3998 0
1639 1846 1
4675 2218 0
4928 5863 1
5709 9236 0
5794 4816 1
5517 3146 0
2008 9943 1
9292 2414 0
8550 1909 1
5580 7392 0
8657 5208 1
2048 2939 0
1337 5676 1
1342 4494 0
574 1018 1
3306 7069 0
542 2065 1
7200 6282 0
2559 7874 1
286 4672 0
8206 9654 1
3997 6102 0
4799 2889 1
5864 2393 0
3411 751 1
6555 9791 0
3792 2159 1
406 6269 0
4898 4743 1
6651 3969 0
2415 3778 1
2280 1860 0
6628 8118 1
4614 4155 0
5411 8256 1
8354 2948 0
922 7444 1
2972 2207 0
738 7218 1
7670 5559 0
1978 9225 1
3421 1449 0
7708 8913 1
9450 2587 0
4488 1834 1
7242 4288 0
7384 3666 1
8738 9038 0
9187 8667 1
4032 4092 0
7036 7915 1
2149 6752 0
5360 8861 1
8693 6731 0
6881 1480 1
4286 9543 0
5853 7637 1
7992 8587 0
7350 3850 1
1358 274 0
2237 7180 1
8040 6170 0
5531 6529 1
2966 6832 0
5351 9256 1
2691 9811 0
5911 537 1
908 5942 0
2734 2944 1
194 3713 0
9923 3696 1
1679 2824 0
3890 6720 1
9734 8643 0
5944 8125 1
7049 9709 0
9289 6144 1
7978 5028 0
8831 3275 1
2382 5253 0
4891 3337 1
3289 9407 0
6074 7791 1
4743 508 0
3050 1844 1
7405 7921 0
7990 7721 1
3555 1446 0
5682 5443 1
1444 2870 0
230 2434 1
7226 1808 0
1567 5615 1
7104 4606 0
922 859 1
1144 5509 0
7196 6577 1
6232 7979 0
4983 7075 1
9269 1343 0
7922 6008 1
7085 6045 0
273 7743 1
700 7587 0
6315 3828 1
1575 84 0
3191 5129 1
5170 1709 0
2780 2490 1
1581 7099 0
7769 265 1
210 8158 0
3279 94 1
2997 1157 0
4339 644 1
1548 182 0
2281 2237 1
1723 6277 0
4232 5601 1
3370 5706 0
2238 6773 1
5938 1709 0
4746 5621 1
9187 654 0
6888 4489 1
7943 9180 0
8244 3857 1
5620 7921 0
4618 7852 1
7826 4781 0
6539 6527 1
1238 7979 0
6625 4324 1
6403 2567 0
5186 7491 1
1048 3176 0
9682 3922 1
1976 4900 0
7760 1139 1
5386 1456 0
8187 4626 1
9168 6545 0
4929 9559 1
8308 4507 0
6067 3320 1
3975 4325 0
2408 1158 1
6770 336 0
958 8156 1
2633 3795 0
3923 4090 1
1825 874 0
2651 1775 1
9532 6301 0
3474 6430 1
2451 5774 0
8509 9647 1
2225 7435 0
1061 9156 1
4384 1041 0
8409 6510 1
9099 9241 0
2962 2568 1
7345 7463 0
2637 9422 1
9316 6314 0
8761 2222 1
3633 6993 0
45 4017 1
5054 8173 0
7304 2474 1
5406 9120 0
7664 3788 1
6518 2649 0
9802 6661 1
6343 6425 0
6108 1101 1
189 2827 0
4485 9009 1
3666 4541 0
9963 6064 1
4807 6519 0
6460 7757 1
4454 8717 0
6980 2851 1
1209 1152 0
5707 7302 1
9548 3686 0
4058 6256 1
6530 5253 0
1284 5306 1
3145 5926 0
3536 8041 1
3899 1146 0
9057 4956 1
3875 3587 0
6349 8593 1
2166 5667 0
6964 6518 1
9623 1418 0
8090 306 1
2779 4470 0
2659 7972 1
73 793 0
4258 7291 1
7612 4552 0
3241 5930 1
2431 3467 0
2305 8722 1
1704 5083 0
9896 8181 1
4268 4642 0
332 8666 1
1875 1726 0
310 4766 1
235 6172 0
1657 8134 1
2528 4881 0
5068 6055 1
6135 5323 0
4393 6831 1
9464 5106 0
1478 3362 1
1044 6919 0
3471 5041 1
2852 6679 0
863 5917 1
8698 465 0
4891 6486 1
9752 2771 0
2418 8685 1
1014 8506 0
777 5990 1
6077 6670 0
2427 3708 1
8147 6388 0
7027 2756 1
4669 1207 0
4546 8985 1
4660 6547 0
3906 6131 1
3330 9380 0
3172 7621 1
4657 6594 0
270 5418 1
6599 6814 0
6618 9497 1
7422 3639 0
3756 2396 1
8347 4222 0
6407 5681 1
9480 7557 0
7320 371 1
9443 9051 0
4719 638 1
3476 6018 0
7597 2643 1
1077 3168 0
5227 9162 1
5686 5891 0
6500 8685 1
300 2558 0
6469 9654 1
3594 8158 0
7345 2262 1
8093 9444 0
956 2851 1
1765 2352 0
9307 1424 1
1070 7802 0
7956 713 1
1974 1665 0
7211 7760 1
5019 9626 0
3341 7106 1
6750 3539 0
3327 2753 1
6647 648 0
1337 8842 1
3243 3519 0
3544 3769 1
1052 4294 0
9856 245 1
6415 7333 0
5367 9192 1
4615 7253 0
4738 1015 1
9991 5062 0
2910 1 1
8268 3538 0
9057 2359 1
9904 2801 0
6026 4684 1
4247 6926 0
6620 8784 1
4873 8064 0
8041 639 1
5169 7286 0
8477 7266 1
1387 174 0
4725 420 1
4836 9004 0
5714 6568 1
4833 5023 0
1056 2431 1
303 7187 0
5602 6080 1
5798 1771 0
5498 4671 1
1384 3971 0
3553 4465 1
6284 8248 0
4259 5512 1
188 6942 0
1118 6623 1
1923 2610 0
4398 1460 1
9564 2352 0
330 4476 1
2960 2178 0
4183 8971 1
2630 3562 0
9572 5360 1
9661 7564 0
9 9390 1
5608 1960 0
777 1498 1
5175 9475 0
9093 2112 1
5012 7985 0
3697 6457 1
6379 6531 0
5872 4089 1
3292 534 0
3160 3435 1
4575 5076 0
4614 1727 1
2682 9190 0
3389 2918 1
9218 6666 0
3725 5048 1
5176 903 0
6929 8097 1
7027 7017 0
9284 769 1
5252 3991 0
3993 5461 1
5829 322 0
5689 7945 1
659 8377 0
2859 6 1
6668 3416 0
8286 9943 1
8484 8479 0
9553 1793 1
2202 788 0
2322 1128 1
2469 8833 0
4733 4532 1
4437 8783 0
1657 401 1
3364 6243 0
4198 8613 1
6548 8121 0
4018 9823 1
8226 7668 0
8681 7619 1
1578 5326 0
8281 8374 1
2671 1843 0
9390 7427 1
1320 1411 0
8711 4974 1
2803 240 0
9930 5383 1
8334 7921 0
4061 4579 1
2898 4500 0
2644 9763 1
3073 5037 0
7112 997 1
1070 1884 0
3356 9777 1
7196 6726 0
3965 6334 1
5988 3493 0
5569 1112 1
5221 8073 0
982 5358 1
6903 693 0
4771 5388 1
1688 6293 0
9302 3497 1
580 341 0
3191 7276 1
5589 5029 0
7545 4543 1
4848 3188 0
3891 6972 1
7965 8394 0
5624 1314 1
4930 6295 0
6649 8907 1
3193 3710 0
2601 1014 1
1266 9603 0
4438 9972 1
5066 5310 0
4280 4416 1
5884 7861 0
5251 7550 1
2067 7577 0
1009 4744 1
2638 8638 0
7191 1160 1
8185 3268 0
1778 5663 1
171 9359 0
7865 3366 1
2879 4041 0
2798 8432 1
363 8732 0
5270 4046 1
1492 623 0
3830 2544 1
9454 7675 0
421 357 1
915 7974 0
130 6813 1
1752 1390 0
8545 9300 1
7344 6760 0
2109 8440 1
7062 2802 0
129 5757 1
3392 7777 0
331 7228 1
6421 5248 0
1215 5963 1
5626 9791 0
4901 665 1
4323 7187 0
5992 7894 1
3857 1440 0
8535 6489 1
624 359 0
3500 2902 1
6479 6908 0
7090 9141 1
3954 9008 0
2941 991 1
4791 9932 0
6234 6200 1
739 9411 0
6089 1628 1
4141 646 0
2256 2888 1
4609 4292 0
1885 9941 1
4992 1051 0
9540 8993 1
4733 7181 0
2037 7223 1
2431 5711 0
8564 7073 1
7450 1465 0
6496 6715 1
3868 8122 0
3185 656 1
8437 251 0
8403 1359 1
2425 2906 0
2379 562 1
5423 5469 0
5735 2969 1
675 6644 0
6978 8313 1
5645 4708 0
1212 9752 1
468 2686 0
4955 1278 1
1218 7185 0
5520 2222 1
9167 5194 0
8806 83 1
6775 9442 0
6437 3088 1
7422 523 0
5636 9528 1
6203 4647 0
9151 4241 1
5443 1347 0
26 4616 1
9786 6148 0
8169 8254 1
6308 2053 0
7606 3965 1
617 3391 0
7369 6188 1
116 6687 0
6355 4380 1
1714 7224 0
4082 293 1
4192 2388 0
2194 3770 1
9024 1665 0
4766 3185 1
3432 7627 0
6128 3259 1
4485 123 0
1610 3349 1
8137 3493 0
4479 7973 1
4423 5088 0
7377 7192 1
276 6637 0
1622 1142 1
463 3894 0
9911 1523 1
92 2372 0
5543 3970 1
9553 7698 0
9331 5465 1
4338 4295 0
2214 2469 1
6033 3835 0
5682 7107 1
6059 1483 0
6379 5535 1
2270 612 0
2734 1612 1
2248 2789 0
5161 5485 1
5279 9999 0
264 4537 1
8916 9319 0
8127 8809 1
8393 581 0
4607 3250 1
9461 1671 0
5552 1474 1
3582 7617 0
1498 1496 1
9139 1396 0
8470 4910 1
2591 3486 0
4304 1262 1
7735 5954 0
8444 2570 1
4209 5524 0
4214 8982 1
4651 8284 0
4042 8124 1
2542 284 0
3160 2923 1
2274 269 0
9197 281 1
7000 3469 0
8825 5157 1
1733 1945 0
3165 8013 1
2212 4300 0
9088 3886 1
537 2264 0
2518 9940 1
9581 2267 0
4241 2588 1
6117 7564 0
6660 9808 1
849 1309 0
5966 3875 1
1549 3667 0
8120 4811 1
87 7083 0
9758 1306 1
7262 6466 0
8370 6699 1
845 6148 0
7018 5290 1
2614 6388 0
8465 8404 1
2296 8069 0
510 1610 1
7127 3168 0
3808 4346 1
2695 5149 0
6023 7860 1
3119 6816 0
7216 8293 1
8346 2384 0
5871 2794 1
5679 5333 0
6356 1353 1
1443 3290 0
7431 7873 1
5048 8113 0
2590 3844 1
1862 975 0
181 2730 1
9257 8287 0
9368 8907 1
802 6816 0
5166 9170 1
6339 8069 0
6077 9480 1
8359 6253 0
2962 9640 1
1903 4305 0
338 2311 1
1879 8387 0
6702 4072 1
4821 8498 0
8439 878 1
1591 4868 0
2568 2271 1
1047 3097 0
9778 8924 1
5216 3968 0
3821 8098 1
6406 2901 0
4934 4997 1
4679 7195 0
8542 7755 1
1750 7704 0
1683 2321 1
72 8933 0
2927 6722 1
533 1435 0
9557 211 1
6732 2221 0
8120 1723 1
1291 3126 0
6153 2199 1
3161 3894 0
9738 6928 1
9459 497 0
6633 3701 1
1596 4056 0
7983 1701 1
9738 6880 0
3119 8459 1
5444 4027 0
4937 9512 1
2675 804 0
5214 9326 1
8039 4553 0
7044 1696 1
4031 1246 0
8407 2829 1
3559 9927 0
6153 7112 1
672 4296 0
7900 372 1
4128 7083 0
1385 2549 1
4671 1602 0
2750 5738 1
2777 6900 0
1035 7493 1
3238 2662 0
580 8253 1
5610 3061 0
3989 8268 1
2653 1394 0
1225 5195 1
8278 9325 0
6973 7503 1
93 7231 0
8775 2866 1
5820 3450 0
5243 7426 1
9217 3895 0
795 2457 1
608 9837 0
1748 6198 1
9455 8104 0
720 6273 1
8097 3596 0
1799 2925 1
8831 9886 0
6353 3457 1
9843 4584 0
1488 5898 1
8268 5786 0
7778 2895 1
3200 4625 0
6354 7438 1
8117 7725 0
3262 8348 1
8170 2784 0
3767 199 1
3495 6501 0
2021 664 1
4116 9359 0
7450 418 1
3766 2724 0
6067 6190 1
9553 7919 0
4214 5121 1
7707 1255 0
9839 347 1
7305 4395 0
8031 3773 1
6496 985 0
5709 4809 1
808 4722 0
5933 7311 1
3945 3478 0
7085 9422 1
4104 3550 0
908 196 1
295 1063 0
286 9064 1
4998 5359 0
3024 2629 1
6794 322 0
1160 510 1
2683 9643 0
8261 4908 1
2088 4758 0
6171 3784 1
137 4336 0
2425 771 1
8874 8052 0
433 4539 1
9186 8108 0
3002 6254 1
4524 7938 0
1940 8184 1
8849 1859 0
9072 6165 1
2443 7675 0
5973 2584 1
3938 4915 0
331 149 1
6323 9766 0
7642 5379 1
6285 8011 0
9476 4084 1
5016 3118 0
1914 2109 1
3206 1347 0
9091 1670 1
3975 6900 0
8872 813 1
6334 5977 0
5694 8403 1
1491 9713 0
1904 1935 1
5388 8362 0
8363 7833 1
8101 8349 0
2454 1400 1
1491 4455 0
8995 243 1
9294 3624 0
6469 9076 1
6867 4631 0
5247 2849 1
9680 6201 0
6237 7790 1
3440 3286 0
7176 1352 1
1158 497 0
8908 5374 1
2887 465 0
3996 8994 1
9819 7433 0
7051 6566 1
1241 4222 0
7350 9076 1
6144 9751 0
7051 734 1
6965 364 0
2033 5859 1
495 889 0
5257 129 1
8274 240 0
7695 6725 1
548 5415 0
4346 7281 1
826 1049 0
3595 2754 1
7078 1562 0
4351 8045 1
9311 597 0
3234 5671 1
8347 9603 0
684 2648 1
3813 5942 0
7721 2171 1
1811 1653 0
3531 5212 1
6335 4407 0
1245 7707 1
8714 701 0
5059 8986 1
1972 7392 0
8270 9941 1
3524 3450 0
4731 298 1
7117 4702 0
4833 8180 1
9901 4292 0
6334 3796 1
7290 2492 0
7202 7237 1
7734 2388 0
4637 9752 1
8796 2323 0
2713 8824 1
3522 8289 0
8847 7315 1
8610 9044 0
5914 7299 1
8941 1051 0
6440 1667 1
9618 6106 0
7000 330 1
2253 2066 0
1235 652 1
2683 1390 0
897 7403 1
3004 8490 0
1991 5704 1
1527 6723 0
1630 6662 1
7136 3288 0
8572 5465 1
3386 7391 0
9168 7860 1
7337 2501 0
2844 3424 1
502 9124 0
9128 1972 1
4772 7675 0
7608 181 1
7960 8641 0
1169 8091 1
3202 7807 0
4307 5599 1
8016 9207 0
1281 7906 1
1002 1537 0
2289 8261 1
5232 282 0
3698 6830 1
8477 4589 0
4373 5780 1
6789 2227 0
7787 8169 1
7903 248 0
3047 8898 1
4418 5342 0
6120 4987 1
8367 8696 0
927 5960 1
1268 3684 0
6622 8584 1
600 6528 0
8427 7003 1
8619 3255 0
1534 1815 1
6049 9573 0
1937 463 1
8180 2751 0
6918 2489 1
1641 1902 0
7842 2950 1
6861 8956 0
8931 5397 1
6239 5479 0
2397 38 1
6622 4631 0
3581 3980 1
5353 7409 0
151 966 1
8400 5087 0
7027 8382 1
5765 8021 0
9471 8335 1
5800 9165 0
3992 1192 1
3534 4708 0
3220 5515 1
1659 7725 0
67 1650 1
8806 3660 0
1907 302 1
4956 8819 0
4761 5730 1
8136 3525 0
2575 8744 1
8025 1960 0
2680 8098 1
9867 342 0
2956 8493 1
4816 970 0
6930 4766 1
9266 5949 0
3080 3008 1
7644 3358 0
7602 6414 1
1646 998 0
1368 5180 1
8939 2179 0
7466 4505 1
1857 8381 0
3948 6156 1
102 1330 0
6827 9887 1
1147 2759 0
5112 7748 1
7404 5106 0
6584 2025 1
9798 9807 0
3578 17 1
7613 3662 0
2252 8008 1
1045 2869 0
2795 5578 1
4006 242 0
3089 2237 1
7713 3316 0
318 1439 1
4449 1174 0
5755 1758 1
8701 5248 0
5045 400 1
6289 788 0
2377 6548 1
6649 8566 0
14 2809 1
9850 6293 0
5314 512 1
392 2506 0
6171 5952 1
9805 9056 0
1748 4958 1
4620 1248 0
2862 3504 1
4590 646 0
5257 3490 1
1042 1544 0
2573 9799 1
3408 8764 0
9410 8898 1
127 3520 0
9825 8702 1
9856 585 0
6414 8927 1
700 8302 0
1577 204 1
9662 1159 0
5058 3950 1
5681 8508 0
70 1352 1
5048 5043 0
9420 9797 1
7098 4745 0
869 2110 1
9084 7435 0
3743 4216 1
9268 5455 0
2343 7150 1
3049 1859 0
5858 6920 1
3087 8438 0
3489 7277 1
3620 7058 0
6912 2173 1
5543 957 0
7266 673 1
3513 3930 0
7918 3672 1
9023 9729 0
7890 1164 1
8454 110 0
4774 4828 1
5544 7654 0
4381 9902 1
3184 2689 0
2552 2360 1
9297 3428 0
7572 9086 1
7108 2294 0
5461 1339 1
7490 2393 0
3273 1700 1
9379 2074 0
237 1472 1
5980 9214 0
463 3530 1
42 4096 0
4376 1385 1
8485 6454 0
1527 8236 1
7088 1393 0
3115 1873 1
9064 1611 0
4102 9118 1
8554 2160 0
9916 7278 1
6162 8279 0
9375 6872 1
7075 5224 0
7417 8132 1
4180 9272 0
7363 52 1
7913 7234 0
9880 2721 1
1888 6429 0
8847 929 1
6312 4135 0
2123 7379 1
2228 3554 0
8399 8806 1
4079 9935 0
7007 8559 1
5095 6519 0
5428 644 1
6927 4383 0
4729 2972 1
2544 7498 0
7389 3536 1
1951 7330 0
8174 2163 1
4739 6425 0
5008 2347 1
306 2765 0
7546 8722 1
266 4765 0
433 977 1
813 7666 0
125 4634 1
180 3731 0
6782 1557 1
2213 2839 0
8738 1372 1
7114 4065 0
1466 7871 1
2290 9517 0
6002 2061 1
2842 7284 0
8609 8502 1
3017 1725 0
1426 2271 1
3207 2572 0
4312 6345 1
6456 6832 0
4885 9064 1
6548 8279 0
8144 9231 1
8608 8731 0
7567 5896 1
9500 1797 0
4852 2881 1
1006 4520 0
8628 5718 1
1114 8371 0
6848 7957 1
922 8517 0
5077 5895 1
1895 4325 0
9936 9634 1
2992 7561 0
6708 6590 1
9875 5660 0
7082 2418 1
6876 7017 0
141 5750 1
3702 8210 0
7813 7541 1
5643 4943 0
92 1204 1
2519 9715 0
6525 516 1
9658 4172 0
1131 1374 1
6748 6760 0
706 2633 1
7518 255 0
4795 9671 1
4820 6502 0
5223 206 1
3109 1982 0
3689 7370 1
7876 4574 0
8516 7992 1
2448 410 0
4177 5959 1
7534 2647 0
102 8668 1
7955 419 0
8213 1372 1
9785 3705 0
7237 9064 1
951 3562 0
7535 4124 1
668 1715 0
1845 3050 1
6050 5900 0
3654 5112 1
5824 5949 0
4016 4394 1
9297 88 0
5250 6748 1
8627 2634 0
1417 5810 1
1935 8638 0
8224 5678 1
2790 3291 0
2683 8456 1
8575 8305 0
5782 7455 1
5097 55 0
2346 6939 1
1829 9537 0
6608 2222 1
8911 7514 0
6607 7344 1
4888 5263 0
5622 7757 1
7961 1483 0
8045 5814 1
8721 9741 0
8028 9732 1
5767 6111 0
8278 5790 1
4753 3763 0
5653 5615 1
2463 3186 0
4542 9639 1
7192 4455 0
450 4369 1
7191 6454 0
5901 4789 1
1707 6178 0
4406 2067 1
5504 1345 0
1666 5090 1
7180 5334 0
2115 1091 1
2694 1927 0
4784 6290 1
1608 465 0
1844 6363 1
8252 9492 0
9472 7298 1
757 6682 0
696 5192 1
3366 3156 0
9431 7020 1
6342 1504 0
4492 4284 1
3833 6666 0
6964 2975 1
742 1458 0
5679 1824 1
7922 6072 0
1764 6974 1
3783 1340 0
2226 1424 1
6970 9927 0
6283 6894 1
5244 5263 0
128 3714 1
598 8222 0
9336 2538 1
7961 5860 0
9946 3087 1
3397 2567 0
5534 2718 1
3792 1138 0
8554 6989 1
7445 7636 0
6292 3325 1
924 2294 0
4248 2957 1
463 84 0
9382 2764 1
6618 8981 0
7211 6339 1
6450 1945 0
5299 9630 1
4602 5 0
6959 3202 1
7250 8696 0
5715 3909 1
3418 3347 0
1867 3010 1
9762 6834 0
3518 6495 1
1126 80 0
4991 8489 1
2297 7920 0
7874 6675 1
6753 4702 0
4485 9810 1
835 3807 0
7693 9843 1
49 3618 0
3706 2354 1
3448 5519 0
9423 267 1
1060 9276 0
3145 2832 1
8921 6886 0
8923 6811 1
8602 7638 0
3702 491 1
4770 9751 0
3899 4118 1
1532 3248 0
9812 74 1
8613 2326 0
8666 7746 1
1189 1661 0
2985 7946 1
7078 3539 0
9289 1466 1
2971 274 0
4378 1256 1
2707 6134 0
7885 1714 1
301 3443 0
2101 3693 1
6887 9073 0
5412 5200 1
5970 9136 0
5315 9847 1
5702 7476 0
7813 7161 1
5495 3589 0
1574 7913 1
8234 740 0
7444 8114 1
335 7039 0
9752 2995 1
6788 5165 0
9465 222 1
316 7686 0
5529 3373 1
6071 6771 0
2952 1633 1
3839 8758 0
2949 6088 1
7543 7282 0
6351 8697 1
7316 2861 0
9789 870 1
3683 998 0
1828 666 1
7470 7821 0
1567 1988 1
1819 1977 0
4281 392 1
1895 1876 0
9850 5766 1
1493 1143 0
1539 8219 1
8295 7068 0
8862 8208 1
5736 9371 0
8018 8262 1
9455 6279 0
9652 2833 1
1186 2087 0
4149 8407 1
8376 9377 0
1443 4889 1
4987 3428 0
2785 9682 1
7909 8297 0
7663 4165 1
2614 8060 0
1552 7081 1
1744 3827 0
4830 3053 1
3138 8643 0
3246 5511 1
5528 800 0
941 3209 1
3370 240 0
8991 955 1
5616 5088 0
9037 2923 1
9469 1356 0
6463 3591 1
1966 3493 0
2204 8309 1
6245 3937 0
6023 3833 1
3950 774 0
1429 3824 1
8151 4781 0
1447 9255 1
7721 2102 0
1914 9363 1
7769 3422 0
1668 4828 1
1932 10000 0
8896 4283 1
4005 3218 0
1480 8237 1
430 5479 0
4837 8797 1
1575 3478 0
95 8536 1
4380 7207 0
9242 5189 1
3013 4493 0
3603 4449 1
8378 5893 0
8138 3376 1
4995 5044 0
1199 7795 1
8528 9333 0
7196 6115 1
5853 6392 0
8163 8952 1
5703 2846 0
7007 3458 1
7127 9056 0
6387 1052 1
4435 2604 0
112 1830 1
7351 1207 0
3890 1283 1
1184 2267 0
9660 768 1
6492 7782 0
7177 8603 1
1958 4868 0
2557 2518 1
8001 9157 0
4205 6701 1
8014 6340 0
2180 5683 1
699 8172 0
594 2997 1
4122 597 0
3738 6162 1
6403 1304 0
7180 2533 1
2538 8288 0
9749 3727 1
7808 1892 0
7443 4737 1
8535 9130 0
3504 5497 1
7271 5748 0
2692 2321 1
114 2157 0
3459 4658 1
9012 9800 0
6750 6316 1
6724 1407 0
9315 3995 1
7465 3991 0
5012 2930 1
3213 3752 0
6017 3603 1
5808 6741 0
5972 8368 1
6544 4022 0
1349 7491 1
2398 3416 0
942 491 1
9262 4856 0
3847 3809 1
340 6533 0
8240 2243 1
5763 6279 0
3806 6530 1
5379 2767 0
3365 7316 1
3643 544 0
8779 3652 1
8058 6196 0
7750 4833 1
3429 5667 0
2578 4481 1
3283 874 0
2185 6749 1
8797 6267 0
6893 9117 1
4822 6185 0
8805 8311 1
5701 2352 0
9148 4537 1
3821 8279 0
199 8277 1
816 251 0
5025 6085 1
9202 5998 0
3101 9995 1
9269 6041 0
883 6489 1
1057 7804 0
3117 237 1
1371 7099 0
3212 371 1
8420 8255 0
2291 8667 1
2782 5071 0
3104 8484 1
918 7838 0
1431 995 1
2250 1000 0
5096 2428 1
8886 3971 0
2493 3101 1
5818 3487 0
2229 417 1
8036 1817 0
6947 5399 1
2838 3096 0
661 4396 1
6198 3729 0
9985 1405 1
4847 6801 0
7805 6188 1
1773 2105 0
2112 7585 1
2520 4976 0
7624 2246 1
1250 4142 0
9285 695 1
5157 5828 0
4724 2658 1
1954 8186 0
2718 1918 1
5199 7930 0
8039 3069 1
1924 3492 0
1908 3627 1
249 8906 0
3560 2927 1
2582 4629 0
2437 3809 1
7510 9969 0
6830 7830 1
1227 9177 0
8569 3463 1
6768 9595 0
7432 9283 1
7270 9711 0
782 6222 1
5990 5239 0
3364 222 1
5426 5331 0
2601 3784 1
8743 6454 0
6988 6259 1
3599 5015 0
2411 4048 1
1727 8078 0
2493 4181 1
6708 9929 0
5146 8815 1
2891 6644 0
1268 3153 1
667 2766 0
9719 3612 1
6166 2164 0
7565 6896 1
4369 7113 0
5192 6137 1
2500 5740 0
8999 3573 1
9857 4190 0
3725 6274 1
6539 5655 0
483 5671 1
9856 6501 0
7357 3262 1
5210 5330 0
6709 3886 1
2307 9929 0
7860 6821 1
3963 5211 0
4055 4715 1
9240 248 0
8725 7007 1
3460 9612 0
5700 8681 1
2320 7294 0
9205 3154 1
9494 906 0
9143 5293 1
5100 9929 0
8884 2486 1
1324 4208 0
8008 9601 1
9055 9648 0
2613 8150 1
4681 5385 0
1489 1613 1
5178 5727 0
2840 59 1
1516 1836 0
3571 4669 1
9576 4664 0
8842 5547 1
1293 514 0
6933 5641 1
5014 2235 0
7614 420 1
4339 5108 0
3041 8697 1
6756 1255 0
5988 5707 1
2682 5660 0
9208 8874 1
3008 9056 0
2883 7765 1
7999 1221 0
5958 417 1
3212 3443 0
3950 9243 1
7183 1725 0
7981 4999 1
190 388 0
477 50 1
3159 804 0
9363 5664 1
1750 2839 0
5307 907 1
8249 9849 0
1281 2565 1
8376 587 0
9726 7595 1
2630 3565 0
796 4863 1
3830 4674 0
9782 9855 1
5715 5479 0
5465 2154 1
6543 2160 0
5061 1807 1
6720 8216 0
5059 2389 1
2222 1137 0
1536 694 1
4832 7540 0
206 4763 1
4345 5965 0
6190 9911 1
6404 9751 0
4188 2880 1
