10000 10000
7855 7913 0
3851 4194 1
1414 1535 0
3793 8323 1
8476 6099 0
8265 9458 1
2212 895 0
7817 8338 1
8191 1875 0
8394 5841 1
514 8046 0
7684 2917 1
8091 5022 0
6805 2690 1
1095 5473 0
1238 9131 1
4804 8304 0
4875 1708 1
8251 1974 0
4301 846 1
2146 7803 0
8999 9798 1
5682 6481 0
2632 9901 1
2534 3639 0
6663 7726 1
1015 3701 0
1575 3024 1
601 9576 0
5862 165 1
6805 6732 0
7761 1726 1
6133 5853 0
3287 7950 1
8834 6764 0
6936 608 1
9810 6766 0
9001 9150 1
7748 4800 0
3560 1915 1
9406 8813 0
9616 8064 1
6371 8462 0
3182 4508 1
939 5076 0
43 1802 1
7600 3553 0
9589 6749 1
8484 1049 0
3077 6421 1
2415 9769 0
3786 6579 1
418 5767 0
4405 4121 1
1196 2771 0
1671 1915 1
7566 5308 0
5366 3680 1
1320 6099 0
7128 5918 1
5645 5570 0
1804 3095 1
6185 864 0
1362 7327 1
1219 288 0
3436 2209 1
1086 7412 0
2762 8540 1
5062 1465 0
540 4067 1
3371 4450 0
2427 3872 1
7810 3330 0
4376 3620 1
6832 8911 0
8876 655 1
5809 7626 0
7876 6332 1
3452 9120 0
9707 8032 1
1341 4844 0
1132 965 1
4421 3157 0
9530 5463 1
7448 2599 0
849 1567 1
7257 4295 0
2770 4985 1
3346 8781 0
6843 1303 1
6782 6144 0
7889 629 1
839 4189 0
7933 4022 1
6472 2233 0
1484 4675 1
5178 293 0
5571 6253 1
6291 6512 0
9003 5221 1
2586 3983 0
3582 4124 1
1730 6644 0
453 1267 1
580 6408 0
2590 7339 1
5883 7630 0
8287 9098 1
1932 4690 0
1708 2209 1
9785 3504 0
1664 766 1
466 2399 0
3897 2513 1
4635 2429 0
249 7721 1
5168 3350 0
4162 2940 1
3741 3372 0
415 5444 1
1426 929 0
6258 6951 1
3873 2580 0
9031 2468 1
3705 7072 0
1435 2020 1
4396 8738 0
846 829 1
9558 2580 0
7697 7221 1
7786 9482 0
7239 1900 1
6846 8469 0
3667 4968 1
5018 5774 0
6564 7750 1
774 5021 0
2121 8007 1
1816 2599 0
6188 535 1
8345 841 0
6937 2732 1
1855 5006 0
8253 3754 1
2477 6482 0
8322 3392 1
7383 6286 0
2257 2305 1
4206 48 0
1141 2936 1
691 3661 0
1202 5931 1
720 9710 0
1496 1003 1
7780 820 0
340 4126 1
5532 1978 0
6614 7606 1
9326 8926 0
2342 9988 1
6825 3147 0
5824 822 1
6588 5095 0
4282 471 1
479 9775 0
572 172 1
216 5070 0
9582 5176 1
9856 5041 0
8348 1516 1
4089 685 0
1556 1842 1
415 6056 0
996 8246 1
6914 1918 0
1567 167 1
4742 105 0
5519 6267 1
2685 5163 0
6498 5656 1
8914 4521 0
6467 6402 1
7116 7898 0
3060 2404 1
8979 6558 0
3924 8814 1
6868 8911 0
3376 8657 1
6196 351 0
2995 2944 1
8130 6266 0
1956 8163 1
5612 844 0
6330 7483 1
5440 7920 0
1288 7140 1
3435 6482 0
3392 7023 1
2075 3920 0
7337 7763 1
7849 8492 0
1781 5235 1
4652 8136 0
3644 8262 1
9974 3837 0
7563 3502 1
8588 4343 0
2895 2583 1
4565 4435 0
7971 4985 1
1632 7510 0
6205 6444 1
3199 4754 0
1206 4913 1
6062 7718 0
1649 6656 1
3743 5336 0
6924 2127 1
1725 7920 0
9803 3607 1
1115 7043 0
6703 786 1
5609 261 0
7988 4877 1
4070 9121 0
2033 2619 1
4363 5419 0
774 5072 1
2813 4483 0
2010 2278 1
6209 9046 0
5943 949 1
1811 2973 0
1373 3551 1
2880 5486 0
20 8932 1
8256 6389 0
5712 7155 1
4056 7768 0
1169 9242 1
7042 8890 0
4267 9258 1
3990 8176 0
9115 8473 1
8225 6386 0
5475 4437 1
2925 5462 0
7432 6955 1
9389 6933 0
9193 1844 1
9543 7492 0
2609 9225 1
5280 4624 0
8203 7897 1
3232 4529 0
2273 360 1
9339 5733 0
7606 5174 1
6035 5805 0
1140 5374 1
5257 4161 0
1877 866 1
7158 5373 0
8792 1687 1
2804 6781 0
1285 1545 1
9921 5755 0
7819 2891 1
8707 9114 0
5318 1060 1
5954 8480 0
5934 1825 1
5614 7319 0
4023 4046 1
9684 290 0
3623 5459 1
4661 48 0
9149 9328 1
3074 4726 0
352 4196 1
7240 3068 0
7262 9496 1
4114 6589 0
819 3726 1
8885 7887 0
5499 4857 1
1359 8025 0
4362 5397 1
2054 4517 0
44 4569 1
2267 4115 0
6674 4375 1
606 3237 0
2344 4421 1
724 8040 0
8712 4310 1
4245 7799 0
7456 4355 1
2740 8503 0
7470 2389 1
6325 941 0
772 3079 1
4167 8749 0
8992 2450 1
8024 4491 0
6836 1529 1
553 5341 0
7690 4982 1
6175 2271 0
909 6271 1
7636 4697 0
5830 2789 1
9924 9349 0
9188 7742 1
7286 8215 0
2313 3042 1
2936 4517 0
6132 1817 1
691 7803 0
4954 7576 1
4538 6046 0
1187 2539 1
3488 232 0
2838 6671 1
1478 8304 0
1608 9671 1
9181 1525 0
4536 598 1
4374 7778 0
4723 2099 1
6574 2380 0
6873 3804 1
845 7970 0
9188 8616 1
9415 3808 0
8078 1436 1
912 6397 0
3709 5374 1
3325 4562 0
3586 7867 1
1512 531 0
9211 4873 1
3917 7482 0
9423 2608 1
4826 4214 0
4937 5494 1
472 3557 0
5082 3406 1
6492 5381 0
6505 2114 1
2154 7068 0
1293 326 1
3587 6582 0
7573 9921 1
1701 1862 0
373 157 1
6134 8276 0
679 9251 1
7252 979 0
7684 7175 1
6138 5076 0
2857 1290 1
8640 8442 0
4087 580 1
8936 6679 0
8241 9884 1
3483 7273 0
4397 1061 1
4568 38 0
3254 8643 1
3879 48 0
2691 8905 1
3964 8569 0
4448 8011 1
1997 4584 0
8939 2513 1
5358 7670 0
3607 7056 1
239 9450 0
4684 1639 1
3473 7717 0
6552 5497 1
131 3506 0
1395 8119 1
3145 8744 0
8411 6719 1
7337 988 0
9878 1994 1
2583 7012 0
3829 9617 1
7705 1704 0
9305 8564 1
1620 6826 0
641 2462 1
5189 4158 0
2948 6860 1
6471 4428 0
4045 1092 1
6240 1744 0
7837 8737 1
1954 1514 0
175 8628 1
8286 1011 0
3215 871 1
5413 8330 0
3841 2132 1
4616 4573 0
7791 2351 1
5343 9851 0
385 417 1
5731 7003 0
4524 7039 1
5117 3040 0
7662 4892 1
3140 8840 0
6172 5628 1
4064 537 0
947 5525 1
6550 3672 0
4061 4929 1
4493 7703 0
9182 9875 1
1709 9431 0
8733 6848 1
6726 9808 0
23 5115 1
7488 667 0
880 535 1
420 6408 0
4597 5693 1
1317 2825 0
8948 4345 1
6736 3237 0
1339 2828 1
928 5902 0
1610 4896 1
7866 8935 0
1100 5834 1
2995 3668 0
4183 8887 1
8259 6708 0
1166 6328 1
1602 8837 0
3276 132 1
6536 1080 0
2910 5826 1
368 3770 0
9073 3903 1
7763 8313 0
3623 3271 1
489 9655 0
6726 3311 1
2275 8138 0
9213 7272 1
8715 9294 0
4643 1141 1
3423 3331 0
3235 1889 1
7802 6578 0
4329 5796 1
9413 6045 0
3095 4191 1
5826 1190 0
8592 2489 1
9346 7506 0
7464 68 1
2626 5411 0
7231 9969 1
9508 3685 0
9305 6894 1
6895 9114 0
9987 5894 1
8722 3350 0
4812 968 1
2795 3771 0
7280 7593 1
8852 3058 0
8124 7419 1
5133 7687 0
42 8718 1
8892 2600 0
269 9237 1
8541 3001 0
2196 2073 1
7948 6708 0
8381 2534 1
6634 4426 0
2008 5237 1
6618 1647 0
8190 1422 1
3525 259 0
1421 9324 1
996 3057 0
7544 1157 1
760 5669 0
2229 4251 1
2686 7740 0
8661 5823 1
2645 5565 0
3191 9743 1
6954 7075 0
5153 6022 1
1512 9756 0
8079 9570 1
4000 2719 0
4594 1677 1
6001 6100 0
9921 4884 1
7415 1349 0
4946 2183 1
737 3270 0
7611 6747 1
124 4115 0
3467 2980 1
4582 5727 0
5712 8250 1
8992 6433 0
5965 2166 1
2880 7811 0
5682 8817 1
4269 7353 0
6162 7483 1
3772 8418 0
3560 6660 1
7771 4471 0
3554 7538 1
6607 7129 0
8196 7602 1
3572 7941 0
6569 193 1
2584 2990 0
7088 2728 1
2755 3704 0
6305 5104 1
9550 1184 0
9652 7619 1
3087 8658 0
4525 9593 1
1484 4471 0
1550 3850 1
4836 8943 0
7034 6639 1
406 2573 0
9645 8942 1
4443 5575 0
7103 5734 1
8183 2952 0
8420 6502 1
6528 9514 0
1876 6639 1
5307 4622 0
9323 3814 1
5334 1313 0
8774 5596 1
1981 3738 0
400 3408 1
7675 2416 0
5353 3544 1
9234 6875 0
9295 360 1
9411 5503 0
9211 9565 1
6276 4352 0
4252 467 1
4817 7273 0
8200 2983 1
5232 3809 0
2881 1161 1
7225 3270 0
1985 9007 1
579 6072 0
6702 5933 1
5945 780 0
3571 1075 1
2015 4487 0
3581 552 1
3291 5284 0
2022 6695 1
5956 536 0
7372 8524 1
2666 9535 0
2675 5852 1
6478 1469 0
7057 3311 1
6191 1525 0
1167 7914 1
475 1704 0
9186 1652 1
1833 1888 0
9999 7302 1
1740 5185 0
4805 5445 1
6533 1221 0
1522 7627 1
8575 1862 0
9428 2781 1
1953 698 0
4553 9429 1
1871 5051 0
4676 5840 1
933 8148 0
9064 543 1
8978 2496 0
1288 7179 1
3615 6524 0
1592 8642 1
5113 6796 0
229 748 1
9250 5020 0
3567 4354 1
7782 9113 0
2820 7897 1
7836 1265 0
749 3042 1
6071 1127 0
7064 242 1
3904 1022 0
1064 2931 1
6292 3566 0
5121 2736 1
149 6707 0
8178 6296 1
1159 3921 0
390 4113 1
7399 5540 0
5744 3125 1
8989 351 0
4204 5865 1
503 6815 0
9780 4828 1
6463 3419 0
8426 7351 1
8730 952 0
2935 6437 1
7148 8926 0
6581 9246 1
6761 7859 0
8237 8312 1
4126 3995 0
3421 1454 1
3153 4320 0
7543 2872 1
6501 6754 0
6479 6491 1
1572 171 0
609 2961 1
7360 6616 0
2811 5680 1
4162 5399 0
2265 1017 1
1511 6738 0
420 4885 1
7352 1521 0
7082 4734 1
3436 5411 0
5927 9279 1
3705 2603 0
348 296 1
4662 4442 0
4975 6627 1
8000 2975 0
7092 9593 1
6374 3136 0
1208 7006 1
6745 4863 0
4775 8756 1
9193 5688 0
5762 6575 1
2704 8973 0
217 8280 1
7875 7539 0
3446 8424 1
9609 5540 0
7000 6785 1
676 3548 0
8475 1155 1
2215 3058 0
9329 8093 1
2187 6181 0
8770 1330 1
2639 3913 0
6231 5465 1
8861 703 0
8729 6178 1
5715 94 0
89 6236 1
1202 6781 0
5842 1112 1
9725 2152 0
6763 5682 1
5388 636 0
8776 3826 1
9545 3471 0
6907 6863 1
5478 5002 0
4775 850 1
3172 7358 0
3697 4926 1
9042 6391 0
8074 8617 1
5478 394 0
4329 7206 1
9031 7376 0
2405 5627 1
9480 5147 0
4587 9495 1
4402 1397 0
5179 9422 1
9022 7557 0
4579 964 1
2733 5201 0
8792 9131 1
8676 3284 0
878 6984 1
41 4726 0
1113 3311 1
2866 6885 0
5958 1722 1
7797 4171 0
5113 4974 1
1092 8489 0
2533 9918 1
2550 3900 0
8344 3719 1
2733 7561 0
568 1743 1
6924 7104 0
6032 1806 1
5822 3748 0
5379 6092 1
5992 5522 0
7246 7192 1
6334 9210 0
6698 563 1
9809 7491 0
2921 4278 1
2606 3409 0
6663 6538 1
4438 5866 0
343 2687 1
124 38 0
1691 4345 1
1634 2875 0
9586 92 1
5374 1210 0
7363 5348 1
1003 4631 0
798 1467 1
3556 3335 0
3727 3360 1
1455 7445 0
2928 7369 1
4191 3617 0
4264 1477 1
1511 7507 0
7860 1421 1
5911 7694 0
7657 7946 1
9510 7482 0
968 3630 1
6202 2998 0
9011 8604 1
7333 1584 0
3319 2452 1
730 1337 0
4530 3043 1
1494 7527 0
8006 6357 1
2658 9125 0
4910 5306 1
6447 2333 0
1085 7628 1
2532 2461 0
8901 9696 1
2140 9464 0
1003 1903 1
4090 4407 0
8522 5226 1
3328 7306 0
3086 4509 1
6716 2600 0
3631 7961 1
9418 2194 0
4392 7337 1
4097 1929 0
3098 6728 1
7737 267 0
2276 400 1
2391 6921 0
2308 2746 1
6828 4781 0
7663 7255 1
8223 9769 0
3782 4958 1
1375 6002 0
8307 4387 1
6499 5419 0
9281 8039 1
90 660 0
3274 5852 1
8703 9959 0
1538 9804 1
4030 9638 0
295 1629 1
7634 9769 0
3351 1658 1
7615 2216 0
3064 7791 1
2951 6086 0
1198 5027 1
5182 5818 0
6137 2539 1
6950 932 0
7371 8477 1
30 8731 0
9520 199 1
4555 4462 0
4629 9519 1
6363 4615 0
7375 5000 1
827 8840 0
9390 11 1
2153 133 0
658 1817 1
6298 4572 0
5335 2400 1
8354 3437 0
2523 3759 1
3228 1369 0
7145 7192 1
6280 5021 0
2012 6972 1
3791 496 0
2663 7867 1
2210 9602 0
3746 1527 1
3289 9808 0
2841 3889 1
9954 566 0
663 7973 1
4610 6748 0
527 4023 1
8059 8747 0
9886 7961 1
2941 531 0
5992 596 1
8252 1465 0
3009 4848 1
8942 4935 0
9749 8384 1
8670 4914 0
6112 8793 1
4029 9089 0
4102 7633 1
7714 2439 0
2146 4470 1
3806 5681 0
4516 7866 1
8754 1720 0
522 9292 1
4835 3144 0
7178 8644 1
5287 3518 0
6221 5773 1
4414 230 0
6988 2589 1
2963 2902 0
5719 7330 1
5257 4942 0
9119 150 1
1239 7011 0
3240 367 1
1534 7197 0
5384 5075 1
1008 4687 0
4855 1475 1
9813 7032 0
3452 9265 1
2793 6243 0
7620 1886 1
3510 8832 0
6775 3179 1
2735 1880 0
1669 1050 1
1196 5236 0
9397 9796 1
6810 3536 0
9951 9468 1
8293 7080 0
5809 4024 1
6816 4637 0
4711 9053 1
2705 4795 0
3768 9366 1
3560 9460 0
5374 2685 1
2394 7870 0
8991 24 1
9885 7144 0
21 499 1
690 2023 0
1372 9008 1
4122 5697 0
3779 9570 1
3967 1263 0
8870 146 1
4055 1349 0
7914 9699 1
9738 7260 0
5389 2783 1
9863 6481 0
7158 2702 1
6062 323 0
6925 6551 1
2499 7719 0
6370 6297 1
9462 1667 0
9908 1153 1
5159 731 0
2269 436 1
5206 2162 0
4547 6177 1
4582 1850 0
5871 6069 1
4041 8407 0
5796 3230 1
9875 179 0
8164 5740 1
2355 6546 0
6065 619 1
8049 1832 0
4546 4024 1
3878 3803 0
6845 2535 1
9302 6322 0
4589 3842 1
380 7967 0
7885 3670 1
5864 3350 0
4476 7958 1
279 4888 0
2257 1138 1
4933 4768 0
1323 7481 1
8501 4710 0
5598 5438 1
8899 8054 0
5018 716 1
8544 8911 0
2759 6526 1
9571 3603 0
2006 5457 1
4304 4268 0
966 9360 1
2354 7201 0
9815 458 1
5572 7682 0
41 8745 1
6235 7356 0
413 1745 1
1583 3059 0
8424 1737 1
363 5120 0
7447 8762 1
6517 787 0
6576 441 1
7686 4818 0
417 7062 1
557 3828 0
2337 378 1
3053 6173 0
665 9352 1
4468 570 0
6551 3517 1
9901 4899 0
6170 1849 1
8634 9506 0
5333 7268 1
7153 4316 0
950 1568 1
9777 7495 0
5936 9084 1
4467 3905 0
9006 541 1
2513 8801 0
6155 1497 1
9561 1579 0
5933 5352 1
7001 3760 0
6292 4429 1
3351 3164 0
2701 411 1
9691 5509 0
5054 5748 1
200 7640 0
3299 6520 1
9894 7104 0
4179 688 1
6384 8352 0
2342 1920 1
7988 7417 0
7654 9529 1
6984 1137 0
1154 7359 1
7860 7970 0
9345 8630 1
4276 5630 0
4168 1102 1
3546 450 0
5508 631 1
2394 6754 0
8767 9615 1
8300 8047 0
9732 6805 1
4322 3816 0
7447 7355 1
8767 6481 0
2247 8792 1
6859 3253 0
2697 5992 1
4993 4227 0
946 6443 1
9338 3458 0
5241 1593 1
6414 1617 0
4855 1288 1
8000 9367 0
5826 7891 1
5707 7812 0
3594 3044 1
7326 2345 0
9597 701 1
7881 5630 0
3717 6869 1
2736 6621 0
2840 7053 1
3079 1430 0
4773 7053 1
1073 7473 0
4851 4940 1
5442 1904 0
5298 445 1
883 6889 0
7037 5149 1
7480 4783 0
2601 6324 1
2612 5245 0
9774 206 1
3815 483 0
9583 2105 1
8039 2281 0
4913 1740 1
3499 5059 0
7070 4291 1
5312 3707 0
9749 8132 1
8256 1022 0
2956 3346 1
3208 9147 0
4380 4236 1
6048 179 0
3355 2161 1
5298 9658 0
31 1381 1
2625 6994 0
2678 9331 1
6612 8374 0
4184 1423 1
8251 8735 0
127 7846 1
9798 6366 0
9211 2745 1
9753 7320 0
2742 6946 1
1538 8236 0
3890 3999 1
6771 4340 0
580 4729 1
2598 1617 0
8601 4301 1
453 818 0
2636 443 1
1283 6644 0
4325 7552 1
142 8866 0
3014 7512 1
4648 6886 0
961 2590 1
9752 9848 0
7952 1524 1
2495 7409 0
3651 8862 1
4804 4109 0
6436 2686 1
5590 6326 0
4907 9078 1
3410 1783 0
50 5350 1
7077 2738 0
2494 3628 1
9262 7331 0
6947 6590 1
6807 6197 0
6059 2445 1
2240 1049 0
8356 2157 1
9626 7226 0
9608 3428 1
9695 34 0
7371 5362 1
115 4266 0
7109 1831 1
5794 4404 0
5929 2581 1
6779 956 0
8676 1362 1
4691 7746 0
1335 1255 1
2930 5895 0
9509 1784 1
6063 5926 0
9855 4165 1
3356 4963 0
9856 5286 1
9441 7215 0
1100 8825 1
4041 5989 0
7321 9674 1
3551 6727 0
2833 4348 1
5631 3603 0
5539 5844 1
3606 7474 0
9909 5537 1
6066 9945 0
6119 3011 1
2534 5186 0
5449 4368 1
8962 801 0
6753 6292 1
2359 7452 0
2491 6662 1
360 9651 0
4075 4033 1
3304 1905 0
8166 8167 1
6824 3913 0
2515 1478 1
8035 8407 0
9445 165 1
3378 1342 0
9347 5374 1
8646 1043 0
2075 4854 1
2937 185 0
3078 611 1
3375 2226 0
7833 7477 1
2790 6397 0
9569 9377 1
9031 5675 0
574 2022 1
9868 5540 0
5915 4107 1
9910 381 0
8154 1835 1
785 8109 0
4304 5382 1
6081 1337 0
5338 4972 1
7359 8133 0
2848 2995 1
1534 7397 0
9163 3328 1
4120 4642 0
3155 2631 1
8043 3354 0
8677 4128 1
1083 2998 0
840 7725 1
1565 3511 0
6776 9528 1
8827 891 0
1575 4124 1
6213 9332 0
7205 6757 1
3016 8842 0
5293 8972 1
2518 6163 0
1554 5945 1
6760 7119 0
2113 3955 1
6238 1874 0
9575 6037 1
2107 3936 0
1511 7611 1
5750 7507 0
1554 7496 1
4100 4099 0
5372 8262 1
5413 9902 0
1269 2446 1
7875 1641 0
8124 9685 1
6249 7736 0
5354 7911 1
3836 9030 0
6516 1121 1
6213 6740 0
2871 2529 1
5426 9574 0
9183 4269 1
7819 3372 0
1439 7673 1
3109 9900 0
4361 4478 1
824 4863 0
3870 6529 1
3043 7472 0
6998 9797 1
5832 3390 0
3933 8080 1
6400 4762 0
1321 2210 1
3162 974 0
982 8209 1
4245 6963 0
24 6966 1
474 9200 0
1501 166 1
1239 537 0
1467 5810 1
7938 84 0
8721 80 1
808 2034 0
668 3221 1
8642 2338 0
5931 3411 1
3056 6068 0
3152 503 1
1784 2556 0
1979 2682 1
2182 8160 0
8029 7014 1
9961 1619 0
1079 6519 1
1407 5198 0
7856 4682 1
1673 5446 0
8450 9932 1
6261 9343 0
5296 3434 1
5793 379 0
7278 6209 1
4619 5930 0
9863 1134 1
1985 4740 0
7960 4366 1
8856 6098 0
46 5052 1
6527 1504 0
3779 3391 1
7658 7324 0
8412 906 1
4533 8113 0
8948 814 1
5277 3788 0
4007 1005 1
1955 5950 0
3404 9796 1
5633 248 0
6651 5346 1
2109 5076 0
8092 1683 1
5484 5051 0
5437 3389 1
3732 781 0
551 8630 1
1966 3139 0
4195 846 1
9163 7409 0
6954 7563 1
4369 8316 0
8364 8524 1
7126 6054 0
8649 5273 1
1572 8559 0
3706 1108 1
9853 6792 0
2351 2543 1
5182 7323 0
5934 6975 1
9103 6982 0
5960 9035 1
7418 1689 0
784 4370 1
5385 5964 0
8410 1321 1
434 801 0
5749 2254 1
5369 2025 0
1258 9942 1
2891 825 0
1000 792 1
6739 1778 0
8296 1631 1
5328 1586 0
2957 2552 1
2432 1552 0
564 3163 1
2745 6045 0
9083 1208 1
3855 5332 0
1522 3773 1
3850 7199 0
1289 8538 1
9214 2814 0
4030 526 1
4296 2998 0
9227 601 1
465 4220 0
509 8605 1
2438 9147 0
8386 6507 1
1116 3985 0
7275 1461 1
6807 2719 0
3679 3648 1
8927 1221 0
6475 8178 1
4095 3288 0
7467 4436 1
7085 6589 0
8261 1239 1
7901 4991 0
5288 2778 1
3128 8609 0
2565 6946 1
9639 2563 0
5444 8966 1
4150 9349 0
7825 5309 1
1217 2514 0
5297 6435 1
4408 8732 0
9681 3665 1
6190 8243 0
8805 1797 1
9182 7997 0
4012 6267 1
4087 2756 0
8285 2930 1
939 9470 0
6193 3337 1
757 3788 0
6991 6120 1
6579 5887 0
4402 9906 1
5244 7482 0
1209 8676 1
506 6413 0
2713 2881 1
8948 2852 0
6015 1383 1
8257 1549 0
4032 3893 1
5259 1281 0
1789 6035 1
6944 9371 0
6736 498 1
4278 6593 0
1306 9889 1
4479 9070 0
8183 5525 1
3212 9310 0
2870 9711 1
804 2556 0
4106 6223 1
5710 7358 0
695 2218 1
2683 293 0
4998 4828 1
2518 4180 0
3893 85 1
6152 2361 0
491 4022 1
1158 4631 0
596 9907 1
7686 6327 0
5179 5018 1
8062 5759 0
2672 737 1
2741 759 0
6957 2002 1
1153 1018 0
747 1517 1
7761 3331 0
1565 2282 1
447 3419 0
1683 8239 1
3997 2194 0
1148 7832 1
3479 4741 0
2601 1241 1
624 9710 0
6778 571 1
4313 2479 0
4479 3534 1
5295 3847 0
3665 2698 1
3423 8276 0
3454 4003 1
4663 7977 0
6564 579 1
1416 1935 0
1580 2675 1
1017 4586 0
7593 5118 1
4186 3424 0
9901 8097 1
182 1430 0
3608 9764 1
8996 1600 0
3209 2566 1
1076 6725 0
7823 1212 1
3631 6294 0
6698 1677 1
7822 7292 0
3043 5623 1
5254 3707 0
3086 715 1
5661 9572 0
4761 9553 1
8288 5980 0
7352 1377 1
8130 3642 0
8162 6507 1
7420 1667 0
216 5465 1
242 3847 0
9370 646 1
8149 9501 0
5739 2137 1
3698 4821 0
9828 1856 1
2931 8732 0
4472 123 1
930 6939 0
3118 392 1
9697 3601 0
1613 2109 1
2182 7004 0
8307 2900 1
9433 4001 0
291 6261 1
7131 7314 0
8877 1912 1
7095 593 0
3315 8212 1
2794 6694 0
4449 6206 1
5588 4463 0
2499 6619 1
5464 1557 0
5438 630 1
1245 7183 0
433 1727 1
8441 8442 0
7725 3128 1
1865 7201 0
1675 9632 1
2176 6408 0
928 9835 1
2445 9260 0
4325 514 1
2016 1525 0
8422 465 1
1613 7397 0
880 6830 1
2172 2070 0
2537 9662 1
4037 1480 0
8716 67 1
2263 1011 0
8504 2299 1
2795 7646 0
149 9689 1
6142 5264 0
5618 6770 1
6929 3491 0
2856 7142 1
286 4043 0
3375 5932 1
1226 567 0
8809 7804 1
4041 9756 0
8634 2636 1
7608 2694 0
5491 2706 1
1121 3280 0
2276 2590 1
7638 2281 0
5811 4041 1
398 3704 0
3652 9702 1
2670 5733 0
8300 6699 1
7208 3005 0
7946 9681 1
1890 4973 0
4832 6376 1
765 5084 0
9016 906 1
6058 1521 0
2169 1500 1
760 1947 0
906 4632 1
8791 7367 0
5708 4746 1
8636 356 0
3128 2900 1
2883 5752 0
3460 4933 1
5342 8619 0
5283 7145 1
5659 1702 0
4954 6033 1
234 9381 0
2685 3477 1
5383 3288 0
7285 3480 1
9725 1451 0
8572 7381 1
6964 3301 0
7195 1946 1
838 6008 0
5561 9972 1
2964 3688 0
3947 5808 1
9336 5147 0
6868 5912 1
9831 3538 0
2713 8862 1
6840 5522 0
8351 9770 1
7325 3132 0
9201 5493 1
6184 6545 0
9340 5326 1
3190 4566 0
3464 5148 1
1167 3132 0
2896 507 1
9474 5850 0
2558 6825 1
9962 582 0
6193 5700 1
596 2220 0
3522 9376 1
7826 1502 0
6618 6622 1
6230 1875 0
7237 9071 1
7605 5038 0
5058 6760 1
8518 1216 0
6562 8187 1
9471 1162 0
9007 7054 1
8516 9851 0
981 550 1
9228 9134 0
2673 6533 1
33 9705 0
1692 7060 1
9781 1502 0
9590 5577 1
5743 173 0
912 3230 1
6308 4642 0
6399 5457 1
4309 232 0
9006 9162 1
9563 5477 0
4600 1653 1
3839 7979 0
7814 668 1
9496 4163 0
7444 7842 1
2676 5895 0
2313 5673 1
9709 5473 0
2038 2347 1
2880 8977 0
3021 1297 1
403 4739 0
627 1999 1
4822 1178 0
8285 6297 1
5406 7828 0
8587 9204 1
6577 593 0
8606 4305 1
9804 246 0
6115 6129 1
1449 6727 0
7439 5638 1
4977 5114 0
6925 5497 1
6172 5038 0
4632 2273 1
5191 3821 0
1083 9366 1
621 1503 0
4610 7662 1
3728 4076 0
4221 6779 1
1084 4719 0
6721 6037 1
1392 173 0
2491 3599 1
1567 8218 0
3516 8368 1
417 9708 0
8250 6739 1
5512 6732 0
40 3842 1
1718 9060 0
8645 1273 1
7154 4795 0
6557 9643 1
4785 1222 0
8086 3119 1
7488 3518 0
6469 893 1
6174 3603 0
8755 8686 1
6170 8071 0
5686 8777 1
7880 4991 0
8531 1203 1
7133 8160 0
4874 3049 1
9139 5183 0
4239 6137 1
4597 2095 0
5865 8730 1
8115 3284 0
1224 6609 1
5951 3422 0
6874 3494 1
9630 7979 0
3042 3894 1
316 9808 0
4511 3339 1
7315 8897 0
624 2239 1
4546 6386 0
5790 4713 1
4885 4710 0
3461 6250 1
9664 2461 0
4919 8538 1
7085 7273 0
6746 3334 1
5094 7645 0
2156 9537 1
8535 7125 0
8555 8766 1
2627 7028 0
6824 2374 1
7465 395 0
9512 1273 1
5470 2492 0
7175 4536 1
3773 3880 0
5228 4755 1
5131 4351 0
533 1606 1
7650 2549 0
4205 3248 1
9801 3309 0
7431 5888 1
458 9481 0
6071 4641 1
4394 4624 0
1770 964 1
9193 5565 0
2768 848 1
4627 7887 0
4291 2516 1
5317 2817 0
6506 1494 1
1034 3532 0
580 9108 1
7106 34 0
8923 7321 1
9817 4888 0
9249 2011 1
8404 8764 0
3923 1773 1
5506 4936 0
4653 3418 1
2430 3770 0
9395 2645 1
7542 523 0
7643 1726 1
4231 9017 0
5035 6844 1
1842 4865 0
9167 5457 1
9868 922 0
8319 1219 1
4133 8283 0
7366 676 1
7238 3866 0
9376 8834 1
7960 667 0
3975 4026 1
7230 5411 0
1675 6121 1
1665 1270 0
7654 1298 1
2253 2164 0
7642 9012 1
9829 8405 0
6484 635 1
4894 2845 0
56 2927 1
2879 3569 0
8481 1311 1
3013 3050 0
7888 5845 1
3277 16 0
527 2186 1
6945 7979 0
8565 8772 1
2382 2378 0
9336 5657 1
3631 4813 0
3431 6059 1
2726 6427 0
1107 7733 1
9725 3888 0
7641 6786 1
3887 1349 0
3623 5149 1
5470 5723 0
1942 9619 1
6894 4914 0
5924 4815 1
2177 1837 0
2462 6016 1
9009 6829 0
9261 4850 1
3398 1644 0
9213 7884 1
2569 4776 0
2846 9179 1
829 3 0
3878 271 1
9713 1728 0
7939 1608 1
5306 8879 0
3243 6866 1
3359 3636 0
6821 4480 1
4134 1022 0
8944 5932 1
2231 6799 0
6927 2543 1
5265 7065 0
1640 6349 1
1795 2255 0
6167 5408 1
5628 7417 0
3949 4868 1
2430 3241 0
348 8524 1
4554 9320 0
3087 2781 1
5300 2245 0
9337 1532 1
5119 4169 0
1279 3141 1
7517 8897 0
8155 2716 1
4679 8946 0
2644 3286 1
3796 6394 0
9856 2134 1
607 1137 0
