10000 10000
1639 441 0
519 2712 1
12 927 0
7733 2222 1
3685 3436 0
1196 3161 1
6846 3389 0
7702 1117 1
1194 3162 0
234 8117 1
8326 3278 0
6208 6077 1
5561 267 0
6197 6735 1
5183 2189 0
3988 4545 1
5977 3522 0
6196 1553 1
4794 575 0
3483 9719 1
8654 4267 0
825 5546 1
3524 5321 0
613 1944 1
1225 9262 0
3814 2524 1
804 9605 0
2000 3023 1
3181 4884 0
8544 9172 1
7800 1622 0
4043 9823 1
5671 7581 0
5005 4283 1
9831 8743 0
4126 7704 1
7996 9924 0
1068 5768 1
5777 7932 0
9906 1032 1
7110 3182 0
8548 7878 1
8535 1558 0
9164 2196 1
2583 1341 0
3714 60 1
1218 9540 0
6846 2978 1
7693 2704 0
1542 4647 1
771 4071 0
1904 4503 1
7275 5328 0
2768 1152 1
6911 9039 0
8335 9954 1
2991 5555 0
5798 9449 1
9544 6275 0
9057 7702 1
4986 2173 0
382 722 1
4089 1008 0
1365 5688 1
6924 6302 0
5829 4321 1
4965 9454 0
7194 8346 1
6213 4269 0
5365 9643 1
6214 1681 0
5509 5561 1
2504 8765 0
129 2214 1
738 4338 0
8622 5703 1
1530 8669 0
7355 7888 1
4304 8179 0
6398 4829 1
7244 1562 0
8548 6089 1
8938 3391 0
4345 4294 1
2744 9181 0
9595 4048 1
5870 2270 0
8482 5454 1
3765 6115 0
8996 1996 1
4686 3413 0
3927 749 1
7264 4587 0
9220 3324 1
993 8479 0
6072 4525 1
7455 5558 0
7368 9051 1
4321 5659 0
573 4273 1
2370 6777 0
9363 2286 1
8937 7528 0
3568 5064 1
1447 5512 0
6658 7907 1
9603 3388 0
9100 7244 1
1600 8787 0
7778 8839 1
6194 2659 0
9703 4193 1
308 6676 0
451 3190 1
6493 3785 0
3167 4967 1
3978 5390 0
2863 6647 1
9978 7450 0
2939 37 1
2697 8573 0
3623 3912 1
4320 2555 0
3829 1015 1
1262 6988 0
1651 652 1
4405 8791 0
9481 5791 1
4679 2777 0
7209 9680 1
5057 896 0
959 8606 1
3453 4621 0
2071 9319 1
6440 3440 0
8900 8333 1
2833 9726 0
7961 5864 1
178 9450 0
5663 8508 1
616 5406 0
9716 4123 1
2848 8343 0
7139 9099 1
727 874 0
4518 5343 1
8936 7437 0
7699 60 1
8809 4573 0
794 8768 1
6395 9230 0
4330 8947 1
328 8941 0
6598 2991 1
2193 2173 0
3004 2715 1
6433 3952 0
5299 8684 1
5452 3690 0
2260 3722 1
363 1000 0
185 8190 1
8731 5436 0
9106 1732 1
6985 1 0
1636 681 1
5497 1454 0
1273 1390 1
5168 9003 0
5383 35 1
1485 8895 0
8824 3922 1
1874 6396 0
8535 4163 1
2971 1173 0
260 2313 1
606 4869 0
951 7680 1
1918 3330 0
5847 8403 1
7724 4673 0
8201 7427 1
5857 7146 0
2193 909 1
4479 4946 0
9182 6637 1
9542 2828 0
9707 1382 1
2444 2870 0
2662 7455 1
2142 9136 0
6194 330 1
6942 1457 0
8650 6440 1
7503 9835 0
2641 5282 1
1804 2382 0
3004 6838 1
8956 2908 0
2036 8998 1
1065 9794 0
1662 6630 1
658 9835 0
6529 1381 1
6750 5949 0
2658 3760 1
3037 3411 0
3856 3419 1
2207 5390 0
3212 8253 1
1984 3552 0
3312 3616 1
367 7914 0
8964 5024 1
7823 1160 0
4087 9934 1
2069 2129 0
9906 1370 1
2721 4657 0
3741 2887 1
1569 1322 0
5788 8201 1
4649 8009 0
3616 9580 1
3284 703 0
9326 4617 1
3865 810 0
2460 7148 1
5041 5332 0
7324 9310 1
682 7826 0
1412 587 1
7634 7587 0
1594 1329 1
4181 9897 0
9217 7270 1
1884 3413 0
2044 6459 1
931 2555 0
206 549 1
6751 6372 0
6379 8373 1
3701 8923 0
5475 2741 1
6571 2429 0
5170 6623 1
6358 4452 0
1744 4629 1
4354 2298 0
6528 5805 1
4478 4589 0
7102 3523 1
5133 5081 0
9763 2345 1
323 858 0
7537 312 1
9719 5196 0
1423 1041 1
7017 8246 0
5442 8270 1
1253 3459 0
1750 5644 1
2444 2669 0
9728 7425 1
2894 4387 0
9938 2881 1
978 3784 0
1706 5998 1
6612 6302 0
3869 1470 1
8896 6759 0
1318 7813 1
2744 8294 0
8714 2256 1
662 3497 0
8636 6842 1
658 6923 0
5136 1814 1
6852 9148 0
5396 2288 1
3239 9019 0
5361 3534 1
6077 1237 0
3685 5142 1
5812 9281 0
587 595 1
4070 2166 0
9747 676 1
8380 6550 0
6120 7632 1
7096 3142 0
7754 903 1
5410 5972 0
7734 3872 1
4007 9714 0
3145 4179 1
8823 62 0
4355 5064 1
7188 7600 0
3181 9070 1
6091 4301 0
9219 1635 1
534 5281 0
2419 8781 1
1368 3054 0
3083 2023 1
7277 326 0
6869 7034 1
7577 937 0
836 2672 1
4000 2377 0
8906 1342 1
9659 7396 0
5099 6175 1
7738 6794 0
2677 8888 1
8401 9586 0
6277 3041 1
3079 6132 0
5707 1921 1
4379 6467 0
5322 2427 1
2719 9867 0
4335 1644 1
4463 5265 0
3907 8518 1
2744 6932 0
4695 9462 1
4729 6931 0
1625 702 1
9009 1794 0
3847 3969 1
2582 838 0
7781 4695 1
9349 9274 0
4906 2927 1
461 5762 0
5304 5299 1
3803 7396 0
7071 4935 1
790 7673 0
6668 5183 1
4448 231 0
4864 9567 1
4206 1621 0
3029 4077 1
4762 2053 0
5 3332 1
3599 8302 0
2934 3636 1
7319 8453 0
9428 924 1
2767 5527 0
4616 280 1
3383 1927 0
2755 3869 1
6566 3437 0
5205 2247 1
6364 2135 0
3287 5157 1
4420 8788 0
3613 561 1
9193 285 0
2276 2606 1
1873 856 0
3053 2208 1
6778 8112 0
3154 1944 1
293 4256 0
1510 7961 1
7040 5209 0
3802 5655 1
7632 7529 0
8137 9975 1
8456 194 0
6379 76 1
8710 1160 0
5508 7404 1
9504 5065 0
9483 8796 1
4006 7370 0
3976 3674 1
8106 6152 0
5530 2585 1
8427 4251 0
9150 5726 1
9340 2270 0
7409 1783 1
1797 7450 0
3314 1593 1
2603 87 0
4026 9511 1
8331 7041 0
6465 8688 1
3653 5288 0
1684 8048 1
3597 287 0
9747 5883 1
8909 9725 0
936 373 1
786 8109 0
3223 9147 1
7761 4236 0
7480 1517 1
4641 5677 0
1126 1413 1
9547 384 0
2806 8985 1
7130 2231 0
7882 7684 1
7310 9077 0
4961 8039 1
8650 7529 0
7350 9688 1
1981 7945 0
9603 2251 1
7305 3338 0
852 8071 1
9321 477 0
5282 3200 1
6038 9930 0
4020 3872 1
3717 3051 0
5532 2867 1
5729 2607 0
5655 3820 1
5023 8455 0
3747 7391 1
2254 5091 0
6343 612 1
4582 7898 0
8757 7189 1
4348 2888 0
871 1158 1
2402 3105 0
9922 4399 1
4782 4615 0
3205 8271 1
5494 5054 0
6353 9120 1
1836 3511 0
2158 8819 1
6020 6232 0
942 4053 1
861 6063 0
9781 4482 1
669 4711 0
4774 8855 1
5857 7629 0
9650 3091 1
4225 2109 0
9683 2030 1
7982 1455 0
7420 6641 1
4617 9972 0
473 3874 1
7345 650 0
3599 2188 1
4818 9169 0
6952 4650 1
7140 9952 0
8931 4505 1
5451 408 0
4839 7886 1
5965 6360 0
775 3292 1
3 9293 0
3026 9958 1
68 2200 0
3874 3206 1
5223 1952 0
2202 537 1
2488 9870 0
8495 6819 1
3963 6567 0
9584 5451 1
319 3705 0
1913 5193 1
6401 3440 0
3379 8750 1
4341 1891 0
3 9943 1
8095 5051 0
6861 8842 1
9704 5613 0
5159 7211 1
4821 9838 0
7724 6192 1
1881 7113 0
619 1770 1
8264 5970 0
6679 3206 1
8282 4102 0
8006 4243 1
9210 370 0
6444 4091 1
7247 7647 0
323 5319 1
5394 8283 0
5144 6525 1
5309 7486 0
7087 3158 1
2960 6871 0
4704 3722 1
2210 1672 0
1271 3656 1
7658 1102 0
4414 8863 1
9275 8009 0
9035 2034 1
4438 3268 0
1724 4382 1
5699 4032 0
6009 7413 1
7645 4706 0
4757 1834 1
1835 6711 0
5200 5266 1
9214 7656 0
8589 1163 1
1435 2422 0
104 7693 1
8398 5216 0
6597 9609 1
989 2240 0
2346 8688 1
6462 3283 0
9286 1164 1
2284 4188 0
8548 4731 1
7523 5324 0
1545 4332 1
3230 433 0
6717 6086 1
2000 6267 0
7570 6841 1
1692 9587 0
2687 9229 1
7978 2847 0
526 10 1
6220 1344 0
9945 3694 1
9739 3278 0
5249 8427 1
9545 3743 0
8657 4771 1
881 5412 0
641 5074 1
1169 7405 0
731 6349 1
1692 3705 0
4633 4988 1
5491 6476 0
1678 1802 1
4219 4251 0
3537 2367 1
4404 9039 0
6712 5546 1
4850 3260 0
4695 402 1
8502 8976 0
2128 790 1
8118 5834 0
903 5620 1
3930 5478 0
7610 2603 1
6986 7437 0
5351 8215 1
1271 923 0
396 1544 1
3192 5698 0
3618 6406 1
8431 8424 0
1722 4476 1
8685 9236 0
2872 6558 1
9684 4628 0
3018 2263 1
5768 8354 0
4383 2138 1
182 7005 0
7857 4163 1
9340 1657 0
9670 5648 1
5634 8584 0
8211 7530 1
2879 3746 0
6581 8290 1
7014 860 0
5728 2567 1
2099 6219 0
8102 246 1
3 384 0
9839 8719 1
6526 5349 0
693 7733 1
9511 3164 0
2071 2904 1
7695 9421 0
9245 1005 1
7767 9959 0
9970 5900 1
615 5438 0
775 4913 1
6288 3868 0
9431 7235 1
5751 7289 0
7841 5983 1
3644 7519 0
2976 4691 1
3211 3594 0
4605 3789 1
9753 9961 0
7259 1346 1
8330 4446 0
4832 2779 1
2605 194 0
4517 3885 1
7942 3901 0
1248 1846 1
924 4096 0
1715 8481 1
3656 6372 0
6171 4390 1
1777 6284 0
3639 5287 1
5483 1857 0
4129 6655 1
9184 3753 0
6062 3524 1
1580 2381 0
5262 9457 1
5691 6284 0
1143 9393 1
1800 6144 0
5137 2557 1
4994 130 0
9309 7771 1
9556 9866 0
9868 4480 1
3774 469 0
5600 7322 1
276 1322 0
413 5787 1
2442 5875 0
5747 4321 1
101 4113 0
5825 9458 1
1685 2814 0
5738 8720 1
9584 4370 0
9688 2538 1
5577 934 0
8287 2574 1
8577 130 0
3122 7040 1
3685 2878 0
6797 8532 1
8076 6457 0
9612 9227 1
9998 1891 0
4548 4404 1
3698 2544 0
7541 882 1
6838 1891 0
8720 376 1
3653 4880 0
8315 6020 1
7792 9903 0
7273 5014 1
5516 9136 0
1730 7653 1
6817 5651 0
5079 5233 1
8544 3499 0
6379 363 1
744 3232 0
6401 5992 1
8174 6745 0
6004 8731 1
6942 4365 0
3972 9474 1
8834 5719 0
2247 5365 1
4892 4817 0
3300 4020 1
4768 8367 0
2490 71 1
2112 7197 0
7871 632 1
1329 1933 0
5575 3174 1
1413 9819 0
7561 9827 1
951 7809 0
8824 5172 1
1626 1 0
6593 3223 1
9446 3333 0
1602 512 1
6943 8979 0
9706 5073 1
9251 7405 0
9834 9825 1
3231 1332 0
9633 5877 1
8409 6088 0
2991 9807 1
264 1205 0
965 3013 1
7430 5153 0
5582 4201 1
3900 2634 0
8909 8577 1
5887 4140 0
7310 5874 1
8386 4182 0
7383 9034 1
1719 3411 0
8468 1846 1
9915 3952 0
5655 9647 1
7236 7600 0
7922 2484 1
2003 3249 0
1041 9811 1
9031 3577 0
8261 1810 1
1946 6604 0
6432 4018 1
7133 434 0
2703 9933 1
8642 4226 0
5500 227 1
1579 4323 0
4968 6552 1
1980 3389 0
4363 4746 1
1956 3905 0
7545 3417 1
4976 7832 0
3621 9393 1
9719 9986 0
4612 763 1
4709 2503 0
754 7930 1
7554 3514 0
961 2516 1
9727 9966 0
7839 4377 1
7022 6981 0
5742 2773 1
1324 1341 0
9215 6531 1
7797 1292 0
7774 6255 1
4605 8023 0
1110 4437 1
9901 6408 0
2849 9719 1
7811 1 0
3596 8341 1
462 4562 0
2044 4065 1
2749 8152 0
565 9937 1
8242 3204 0
5231 5308 1
7163 1335 0
8635 4460 1
7419 2384 0
9101 3416 1
2102 1298 0
603 4685 1
4982 7136 0
8680 1382 1
3461 3045 0
2580 3832 1
228 7111 0
7690 3624 1
1799 4475 0
4321 9909 1
4714 2129 0
9839 4156 1
1802 1392 0
7404 7387 1
7115 8810 0
8955 1240 1
4715 1489 0
9740 3113 1
1082 5522 0
3191 7572 1
1118 2229 0
4723 8295 1
1038 555 0
5496 676 1
60 8396 0
8932 9900 1
542 9725 0
50 5167 1
9321 2057 0
2087 9080 1
9035 6003 0
9227 5769 1
7016 7111 0
2154 9471 1
9313 3146 0
4119 5886 1
6965 928 0
6610 4891 1
1114 4551 0
9041 4345 1
6854 4669 0
5941 29 1
7440 1581 0
6865 4709 1
7449 4603 0
6208 9 1
6176 8696 0
3 9793 1
8548 8228 0
1566 8394 1
4648 2384 0
9294 4590 1
6497 4356 0
9806 3543 1
5933 6374 0
1862 4391 1
8631 3307 0
1801 4902 1
5137 9897 0
9709 7824 1
8725 2148 0
3595 275 1
1143 3396 0
2860 2808 1
7691 1675 0
7365 8398 1
7770 449 0
2579 8423 1
7145 7268 0
2401 1225 1
2596 43 0
6608 7448 1
2435 7609 0
7650 269 1
4109 8144 0
5479 5593 1
4423 7493 0
3512 721 1
7096 8446 0
1642 7628 1
9234 3606 0
3525 9593 1
2876 5438 0
781 5018 1
9095 2796 0
5507 2943 1
4384 659 0
2263 1028 1
9801 772 0
3172 6547 1
1293 9372 0
3663 9915 1
8153 1993 0
7104 5500 1
4753 9930 0
5959 8019 1
8938 8950 0
875 1083 1
8299 1518 0
7806 6738 1
5638 1754 0
2960 8225 1
101 3719 0
8937 4448 1
1432 5550 0
2414 5600 1
2565 7302 0
1218 790 1
5572 7808 0
3525 8412 1
1644 7180 0
3363 5857 1
2336 2275 0
1065 4860 1
2547 3602 0
6431 8073 1
2119 6115 0
2077 6583 1
2580 8191 0
580 127 1
7655 1131 0
7497 1902 1
1981 7866 0
6379 2881 1
9998 3019 0
5431 4525 1
4904 8396 0
1065 3489 1
3181 6029 0
4860 488 1
3190 5145 0
3353 106 1
3882 5642 0
4386 6268 1
9610 716 0
2081 7154 1
5311 8021 0
5817 9558 1
7994 1459 0
1735 150 1
1788 3794 0
8401 1353 1
6595 3071 0
9245 9688 1
6952 4926 0
9883 4108 1
6535 1341 0
7202 1932 1
5717 4538 0
3140 5441 1
5184 2796 0
2338 2080 1
6792 6206 0
3877 2241 1
2941 8350 0
9279 2532 1
5274 8389 0
9395 4414 1
3734 7008 0
7531 7900 1
280 5789 0
1569 308 1
2226 3576 0
8863 2088 1
8085 2543 0
3055 1770 1
6705 6745 0
4610 6451 1
9575 4756 0
2711 1467 1
9350 2797 0
227 9677 1
537 6929 0
7622 7859 1
2199 8389 0
226 561 1
4314 8304 0
4692 9901 1
2269 4455 0
7341 2515 1
4431 242 0
1950 7440 1
9984 1096 0
5844 9085 1
5728 1316 0
3547 8549 1
101 7999 0
5968 3255 1
8804 876 0
7523 221 1
5884 5001 0
4211 7844 1
6226 3508 0
7583 4919 1
1432 2391 0
1996 9474 1
1165 2329 0
7586 4257 1
2003 1207 0
9734 6350 1
5382 2651 0
5098 9654 1
8030 545 0
6748 8647 1
4735 8455 0
9222 2996 1
9878 503 0
2046 943 1
2178 7121 0
8188 2282 1
3304 3148 0
8296 9447 1
8170 967 0
9415 4043 1
6133 674 0
5737 3310 1
4546 6745 0
5494 723 1
656 8745 0
9147 5217 1
4534 5841 0
2048 3954 1
8414 9773 0
3244 4154 1
3544 8641 0
2613 8101 1
1010 3345 0
9218 4808 1
5838 4323 0
1018 4858 1
5133 1089 0
2599 9204 1
1084 2667 0
9581 7617 1
3011 3826 0
3346 3563 1
3724 773 0
5987 1456 1
830 1845 0
9522 8602 1
9752 9509 0
8909 7919 1
6598 3719 0
7305 8650 1
8063 4845 0
3626 153 1
8386 8883 0
4273 3917 1
2687 8625 0
966 8303 1
4067 6908 0
4566 3009 1
6911 7073 0
476 1431 1
8548 960 0
451 4325 1
800 7529 0
9395 7040 1
4955 102 0
5454 4136 1
7388 4827 0
7211 4684 1
3093 3961 0
2629 6726 1
6508 9965 0
2323 9756 1
7178 1498 0
9943 2263 1
9983 9535 0
5737 7871 1
5428 115 0
1155 5029 1
1152 9505 0
2030 3609 1
1806 9531 0
2493 6564 1
1783 3339 0
7496 2186 1
5688 831 0
790 2891 1
3756 384 0
1128 7498 1
8353 9864 0
6227 8774 1
9863 3016 0
4958 6566 1
5033 8390 0
8068 7249 1
1257 4706 0
6660 494 1
2009 2228 0
7188 6331 1
938 1942 0
3410 4309 1
6164 6622 0
4529 8254 1
3393 8212 0
1829 6799 1
2311 8343 0
5955 6648 1
4495 8515 0
1527 4036 1
1669 9563 0
7779 929 1
1245 169 0
5733 9227 1
7824 7325 0
2098 6506 1
5868 3906 0
9447 4174 1
9949 6380 0
1917 2170 1
5491 2076 0
2620 4498 1
7189 2761 0
5354 4803 1
6525 7533 0
4824 6294 1
9219 531 0
6354 2208 1
413 3497 0
3156 4410 1
1198 2874 0
1370 7539 1
4935 8112 0
4419 7685 1
9954 2762 0
7543 3209 1
996 3583 0
2388 4999 1
9443 7450 0
3933 2949 1
2905 3826 0
3721 8308 1
6123 1397 0
4203 3626 1
4795 9770 0
2858 7687 1
5285 1096 0
7301 6312 1
2588 867 0
2887 8782 1
9470 4778 0
6527 1009 1
3390 8191 0
74 1396 1
6587 5255 0
1599 5607 1
4896 6320 0
6976 6564 1
4860 9744 0
6845 622 1
6521 7533 0
5366 6482 1
4320 5790 0
5299 5984 1
6423 3120 0
1400 7494 1
6133 9135 0
4405 3990 1
348 2809 0
6700 5193 1
3445 927 0
5984 5646 1
7337 2554 0
3310 6022 1
2606 5713 0
312 3381 1
5287 7281 0
5718 8423 1
3681 7643 0
1273 9308 1
3932 3909 0
505 4407 1
4144 7840 0
1638 7613 1
47 4428 0
1473 5160 1
924 4551 0
6463 6392 1
9140 9690 0
4858 8604 1
2201 6310 0
9172 1840 1
7383 3503 0
500 3210 1
6077 3850 0
1935 2927 1
2496 8954 0
6762 3714 1
8905 2279 0
8692 9979 1
149 6212 0
7541 7950 1
2225 7712 0
5251 2958 1
1619 7159 0
2788 27 1
8842 231 0
2964 898 1
9009 3703 0
4063 9093 1
9756 673 0
5369 3807 1
1432 1131 0
2858 2286 1
995 5653 0
2752 1526 1
2000 1280 0
3442 6202 1
1466 3338 0
4050 7681 1
1526 1465 0
8198 4282 1
5979 6998 0
969 5693 1
3721 7995 0
5530 2605 1
6903 7294 0
344 1994 1
7887 9482 0
8975 3044 1
3264 3909 0
9538 1369 1
1110 8625 0
8828 8365 1
4751 555 0
2728 7014 1
7865 6001 0
1279 9981 1
5230 9516 0
576 3562 1
4458 9135 0
2686 8442 1
6934 6898 0
2605 7169 1
2706 306 0
7245 4595 1
1235 5542 0
4093 1251 1
4583 6076 0
4695 8341 1
7328 5081 0
8929 6381 1
500 6080 0
7595 8040 1
6739 9773 0
1169 8288 1
9612 9226 0
9471 9144 1
4077 8734 0
4490 6224 1
3442 2511 0
9664 5380 1
8450 5173 0
5530 8463 1
3013 6179 0
1791 2447 1
6192 168 0
9172 9739 1
3193 6675 0
66 261 1
8804 6152 0
3310 3056 1
8075 8002 0
768 2085 1
630 8541 0
9627 7267 1
8471 9262 0
583 3092 1
1507 9257 0
12 9543 1
2162 7414 0
8410 5602 1
4807 5713 0
5661 3712 1
8380 6946 0
5260 8764 1
26 1554 0
6966 1959 1
5263 6320 0
7067 6861 1
4564 1993 0
8489 5497 1
7567 3403 0
6612 7175 1
1973 9283 0
7975 1959 1
1619 2575 0
8339 1595 1
7043 1617 0
3289 9480 1
5987 6282 0
2197 7966 1
2898 7147 0
9910 4183 1
6536 9151 0
5639 1750 1
1635 5412 0
6332 6069 1
487 716 0
5165 950 1
2958 6458 0
9017 3912 1
3113 7726 0
8588 1795 1
7345 199 0
9244 3745 1
3461 2810 0
2566 2708 1
5444 6931 0
7471 4704 1
945 258 0
5481 2102 1
832 1743 0
8309 4481 1
7479 6195 0
6096 3060 1
8287 3054 0
5351 1740 1
9109 3246 0
883 4644 1
5557 7073 0
8386 336 1
272 6333 0
3122 7386 1
4117 8408 0
7071 6354 1
328 7271 0
9080 3839 1
4317 7311 0
2369 9129 1
275 9770 0
9200 4172 1
9024 9043 0
1728 1047 1
7094 9482 0
6321 9172 1
5457 3753 0
7702 3505 1
7245 7676 0
8238 2519 1
3766 6295 0
940 2600 1
7628 4884 0
128 1015 1
9755 7780 0
6167 249 1
6062 8950 0
2010 1143 1
9827 2240 0
7434 5915 1
6594 1901 0
311 4263 1
5028 2395 0
3178 4665 1
7622 6466 0
9515 6147 1
8658 7054 0
2585 9786 1
644 3915 0
7937 4052 1
1432 4194 0
9451 9837 1
3114 6898 0
4333 2958 1
6659 1529 0
5608 2617 1
4524 1622 0
649 1440 1
6276 4657 0
6364 5354 1
9937 6055 0
3014 4914 1
9647 9411 0
6398 1574 1
898 970 0
1576 5124 1
2677 6532 0
4223 7409 1
3907 1150 0
7019 5287 1
8731 1697 0
149 2905 1
2132 4374 0
9099 4315 1
9577 4267 0
8760 4482 1
6681 5145 0
6612 5102 1
5434 5213 0
3441 2640 1
2060 3859 0
7837 7443 1
9823 7265 0
3376 9234 1
3 837 0
9854 8567 1
4576 1849 0
205 4038 1
448 6061 0
2505 7465 1
315 2568 0
9933 6507 1
1878 6923 0
9817 4197 1
9727 3522 0
7801 5959 1
4807 1481 0
3289 6869 1
8185 8132 0
241 6353 1
942 3169 0
1129 7487 1
4479 9638 0
9975 1359 1
3681 5851 0
8915 9923 1
8268 6650 0
2895 472 1
7858 5841 0
1411 3452 1
8501 5335 0
3111 8093 1
9615 2500 0
4688 8975 1
7077 355 0
3023 6438 1
8751 5197 0
6842 2400 1
9822 2517 0
7924 5447 1
7232 7884 0
1532 4156 1
1329 9394 0
7204 7413 1
112 4167 0
276 8141 1
272 6466 0
1876 1260 1
6292 4956 0
6277 1750 1
413 6661 0
7633 2060 1
6718 6532 0
7295 658 1
8046 1514 0
490 9793 1
3291 8954 0
1740 9829 1
8544 7580 0
6870 9052 1
1695 4054 0
3416 5206 1
2318 8065 0
842 8442 1
6657 4801 0
615 4298 1
5957 8031 0
2018 8319 1
3873 2535 0
2122 26 1
9284 6619 0
1781 4388 1
912 4561 0
6944 9727 1
1073 4693 0
4504 4209 1
5742 7821 0
2052 8833 1
8215 9023 0
1883 730 1
6463 1607 0
3695 4465 1
2428 5478 0
7261 6578 1
2276 1623 0
3271 920 1
3894 1102 0
6538 7021 1
9020 8455 0
5337 1140 1
9789 1717 0
4629 1094 1
2437 4581 0
6307 2951 1
2444 4924 0
60 5667 1
3145 6909 0
7439 4243 1
6332 6402 0
1319 3269 1
9580 6050 0
7976 7813 1
8185 8787 0
7314 3972 1
9757 5126 0
4520 2004 1
4450 4632 0
3010 2134 1
6022 6611 0
2650 1932 1
6918 7784 0
9253 3931 1
809 4875 0
4520 5959 1
1342 4111 0
7428 5708 1
9534 89 0
2320 7341 1
2009 7343 0
899 3962 1
2598 7227 0
8136 8830 1
8205 2862 0
661 4309 1
5946 1097 0
1307 16 1
6531 4522 0
9753 228 1
7770 3436 0
8311 504 1
3175 6418 0
4578 8504 1
5832 6532 0
8061 6579 1
356 9649 0
1994 2345 1
8194 3735 0
9772 3057 1
9377 3155 0
7443 2671 1
7768 838 0
9764 8175 1
1338 5961 0
984 1584 1
212 9782 0
2464 813 1
7879 3254 0
9009 7143 1
3297 7098 0
4748 2948 1
4578 8402 0
8789 2066 1
4405 538 0
3272 4930 1
8833 61 0
4222 9954 1
2583 675 0
1056 3938 1
6793 9632 0
8719 2966 1
7244 5895 0
823 9746 1
9515 9512 0
2637 9874 1
9571 6275 0
4480 4714 1
6364 8070 0
4313 1906 1
9408 8096 0
4152 629 1
1807 6958 0
5289 3404 1
4178 5278 0
1729 5673 1
4248 8003 0
613 942 1
5098 6031 0
8893 9985 1
4689 322 0
2975 8025 1
1412 1697 0
5011 4405 1
107 967 0
561 3644 1
203 4373 0
7702 351 1
1916 1992 0
8882 1463 1
4920 8517 0
4435 7877 1
1174 3367 0
8045 1390 1
3595 322 0
2597 5175 1
2716 9555 0
7766 8154 1
1399 9879 0
1446 344 1
2666 2328 0
6656 7465 1
9831 3075 0
4523 1818 1
3928 5173 0
8805 995 1
3047 2789 0
6105 4868 1
1585 7200 0
6565 7040 1
3944 3447 0
121 6691 1
2477 8615 0
2338 8454 1
1886 8274 0
7876 8019 1
8646 2492 0
3037 9558 1
7053 8614 0
6318 1795 1
7806 9292 0
3965 8019 1
9593 298 0
133 2439 1
2099 6269 0
6854 3894 1
4903 3785 0
2460 8714 1
5506 8734 0
9348 2370 1
6624 2772 0
3171 8137 1
2161 1230 0
4083 680 1
4030 4581 0
85 6429 1
2710 792 0
7849 8646 1
4933 1197 0
9208 5363 1
9220 7517 0
1695 2779 1
4298 7326 0
9183 5560 1
6460 7037 0
6838 1346 1
7010 6409 0
8295 1733 1
630 1206 0
8464 717 1
6478 2349 0
5515 852 1
6049 6222 0
3239 8258 1
1830 322 0
9686 487 1
4135 95 0
936 6505 1
3180 3514 0
3862 1823 1
4463 6908 0
9472 2657 1
4780 3919 0
2180 9560 1
3851 824 0
1355 6143 1
7993 9630 0
9954 4118 1
5930 5869 0
9203 4977 1
507 4289 0
8604 5735 1
6092 2293 0
9172 105 1
6570 7197 0
7447 1076 1
4128 6998 0
2787 3592 1
4617 1192 0
377 1999 1
1771 7215 0
3865 7795 1
2881 3700 0
5721 610 1
2934 6539 0
5035 9899 1
2996 123 0
7395 6401 1
5688 8069 0
3170 1647 1
9728 6618 0
3415 7864 1
9201 5044 0
2715 1798 1
3945 5001 0
7608 2965 1
3618 9541 0
207 2561 1
6855 2982 0
2212 4405 1
9379 9880 0
7781 7986 1
2857 8203 0
1938 9395 1
9994 5083 0
2740 206 1
8677 51 0
5688 6167 1
4777 6315 0
1018 317 1
2773 3565 0
4337 1110 1
2244 7147 0
7597 6912 1
8397 5605 0
5957 9349 1
1377 303 0
2107 5483 1
1073 8748 0
5813 8535 1
4754 1734 0
8943 27 1
3632 5869 0
2588 4846 1
7153 1769 0
9811 7019 1
7876 8256 0
2233 4751 1
9688 4632 0
9068 6248 1
5233 7670 0
2370 217 1
4227 1717 0
8768 3300 1
2857 1514 0
7924 8462 1
3513 8687 0
5387 6325 1
1158 6687 0
5026 6937 1
2283 2682 0
5460 9111 1
6634 837 0
163 1440 1
7341 1219 0
7064 6410 1
4030 7840 0
1573 3253 1
24 6620 0
7682 9314 1
1217 8736 0
3653 7341 1
2444 6275 0
3462 8439 1
7876 2810 0
1497 9058 1
1442 8112 0
6108 595 1
8025 8180 0
8685 4787 1
5768 8565 0
3485 4473 1
7323 1049 0
7674 6551 1
8035 1405 0
4754 7003 1
4752 8892 0
537 4636 1
1191 2555 0
7133 1995 1
1771 1489 0
5195 8890 1
6258 6359 0
6493 1590 1
4702 4915 0
5594 8117 1
4131 1330 0
183 9832 1
2238 89 0
8502 9688 1
1923 2842 0
5954 7404 1
4604 9521 0
7952 8604 1
3474 4370 0
2360 5800 1
4416 160 0
1600 113 1
413 87 0
3699 7420 1
3332 4591 0
2687 1620 1
8292 4835 0
9420 6266 1
5727 7330 0
6150 3947 1
8677 7985 0
5186 8239 1
1929 5401 0
2508 6481 1
7778 2457 0
3044 6124 1
9834 4581 0
823 9527 1
9929 1229 0
2945 2838 1
8864 6251 0
120 6729 1
4930 7698 0
4178 9208 1
2961 9499 0
1074 5629 1
7178 1858 0
9051 1970 1
4414 7276 0
8353 5007 1
7803 8517 0
696 9194 1
2320 1250 0
8628 3914 1
4546 1978 0
8434 3175 1
3737 6998 0
3776 5565 1
4129 1514 0
5832 2663 1
7181 5034 0
7086 977 1
6007 933 0
1662 8456 1
2259 7854 0
5994 4947 1
